"id_shp","geom","id","id_poi","nm_poi","nm_county","type_ret","typecode_r","typecode_s","lon_mars","lat_mars","lon_earth","lat_earth","cityname","sampletime","code_common","code_international","code_huoli","id_shp","nm_village","nm_town","nm_county","nm_busi_in","dis_tam","area"
488520,POINT (116.444538124793 39.8929575775836),6309528,B0FFG7HA7P,福奈特洗衣(北京富力城广渠门店),广渠门外大街商业12-01号富力城三期d55,生活服务;洗衣店;洗衣店,71500,71500,116.450712,39.89431,116.444538124793,39.8929575775836,北京,"1/3/2021 15:00:03",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
502900,POINT (116.442472772217 39.8926534430319),5820183,B0FFLGQHFY,红胡子精酿烤肉,广渠门外大街富力19街2层209,餐饮服务;中餐厅;特色/地方风味餐厅,50118,50100,116.448652,39.89401,116.442472772217,39.8926534430319,北京,"1/3/2021 14:59:37",eat,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
62004,POINT (116.446686592962 39.8956529300628),5883009,B0FFJ8ALAY,D30美甲美睫工作室,双井富力城D区30号楼102室,生活服务;美容美发店;美容美发店,71100,71100,116.452855,39.897001,116.446686592962,39.8956529300628,北京,"1/3/2021 14:20:01",mrmf,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
62013,POINT (116.445814186165 39.895844084782),5883018,B0FFIBM02G,慕美人国际医疗美容,天力街与广和东一路交叉口西150米,生活服务;美容美发店;美容美发店,71100,71100,116.451985,39.897194,116.445814186165,39.895844084782,北京,"1/3/2021 14:20:01",mrmf,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
445086,POINT (116.444641139634 39.8950106947235),6266097,B000A83COO,富力城D区停车场,广渠门外大街富力城D区,交通设施服务;停车场;专用停车场,150905,150900,116.450815,39.896363,116.444641139634,39.8950106947235,北京,"5/3/2021 14:53:28",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
445627,POINT (116.440841507027 39.8937962234859),6266640,B0G3D515ZP,远洋德邑停车场,忠实里南街乙6号,交通设施服务;停车场;专用停车场,150905,150900,116.447025,39.895156,116.440841507027,39.8937962234859,北京,"5/3/2021 14:52:13",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
455471,POINT (116.445094203039 39.8961735740071),6276480,B0FFI6BWMF,双花园南里二区南区停车场,恒惠东路59号附近,交通设施服务;停车场;路边停车场,150906,150900,116.451267,39.897525,116.445094203039,39.8961735740071,北京,"5/3/2021 14:34:36",tcc,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
17161,POINT (116.448423405879 39.8958676539316),5838164,B0G1KU317J,Le Petit Pain小面包,广渠门外大街五号院13号楼一层10-11,餐饮服务;糕饼店;糕饼店,50800,50800,116.454587,39.897212,116.448423405879,39.8958676539316,北京,"1/3/2021 14:19:49",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
51990,POINT (116.447571435089 39.8925409614921),5872993,B0FFLDC6N9,中国福利彩票,广渠门外大街15号楼临8附近,生活服务;彩票彩券销售点;彩票彩券销售点,71800,71800,116.453737,39.893887,116.447571435089,39.8925409614921,北京,"1/3/2021 15:01:23",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
52105,POINT (116.447569430005 39.8925369573648),5873109,B0FFFVIUYA,图文快印(双井桥西店),广渠门外大街15号楼底商6号,生活服务;摄影冲印店;摄影冲印,71300,71300,116.453735,39.893883,116.447569430005,39.8925369573648,北京,"1/3/2021 15:01:19",,,,90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
