"id","geom","heigh","id_shp","nm_village","nm_town","nm_county","nm_busi_in","dis_tam","area"
251997,"MULTIPOLYGON (((116.46544678839798 39.90105896136143, 116.465123822807 39.90104987439931, 116.46512382177299 39.90105810453846, 116.465123808846 39.90116098119658, 116.46544677495604 39.90116595308251, 116.46602273765996 39.90117983207558, 116.46602813450195 39.901068739674166, 116.46562442126702 39.90105943361513, 116.46544678839798 39.90105896136143)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252029,"MULTIPOLYGON (((116.46633493341596 39.901283543033706, 116.46633495098804 39.90114363098216, 116.46618422871498 39.90114734292838, 116.46618959456798 39.90128315430404, 116.46633493341596 39.901283543033706)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252031,"MULTIPOLYGON (((116.46269091336003 39.9009611960343, 116.462642472029 39.90096107049472, 116.46263169591202 39.901051574190376, 116.46261552915503 39.901207904821305, 116.46269088178903 39.90121221514034, 116.46378351266902 39.901285017810984, 116.46379430673804 39.901054602496515, 116.46379969342603 39.90102169602883, 116.46269091336003 39.9009611960343)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252044,"MULTIPOLYGON (((116.47647220895097 39.901217017238615, 116.47606301978601 39.90119527330361, 116.476057625922 39.9012734440954, 116.47647219865698 39.901299318424655, 116.47715598170797 39.90133419698257, 116.47716137566604 39.90125602633918, 116.47647220895097 39.901217017238615)))","6",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
252050,"MULTIPOLYGON (((116.44616095850003 39.901304867480185, 116.44573063543298 39.901303966103434, 116.44573062918704 39.901353346711744, 116.446160952254 39.901354248088495, 116.446268534274 39.90135447443517, 116.44626854052002 39.901305093827034, 116.44616095850003 39.901304867480185)))","6",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
252063,"MULTIPOLYGON (((116.47785054847198 39.901307387079115, 116.477279826225 39.90126871138198, 116.47727443483002 39.90132630672887, 116.47785054075504 39.9013691129009, 116.47801206711897 39.901377807989725, 116.478017458573 39.90132021273663, 116.47785054847198 39.901307387079115)))","6",646.0,百子园社区,双井街道,朝阳区,大望路,7625.295635104826,0.723475216358304
252099,"MULTIPOLYGON (((116.46630801308599 39.901328736615206, 116.46616805828296 39.90132013224963, 116.46615188992502 39.90147646096929, 116.46629722811105 39.90148096462354, 116.46630801308599 39.901328736615206)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252133,"MULTIPOLYGON (((116.46594194535697 39.90157054642854, 116.46594734942502 39.901401843979635, 116.46604962418603 39.901402116936936, 116.46604963400698 39.90132393095969, 116.46544675686002 39.90130998013901, 116.46509687751097 39.901300821911505, 116.46509686716902 39.90138312296219, 116.46513992866996 39.90138735209248, 116.46513452574901 39.901547824588924, 116.46544672583896 39.90155688296902, 116.46594194535697 39.90157054642854)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252142,"MULTIPOLYGON (((116.46628107055103 39.90155087714269, 116.46607652158599 39.901537985294034, 116.46607651590004 39.901583250731036, 116.46627568194299 39.90159612817228, 116.46628107055103 39.90155087714269)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252146,"MULTIPOLYGON (((116.44523575513499 39.901451079212684, 116.44514431449905 39.90145089008184, 116.44514429575501 39.90159903148507, 116.44523573639204 39.901599220616006, 116.44523575513499 39.901451079212684)))","6",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
252213,"MULTIPOLYGON (((116.46544671601598 39.90163506868203, 116.46512375041603 39.901625981788484, 116.46511835835598 39.90170003813123, 116.46544670670902 39.90170913927631, 116.46561895624002 39.901713712239385, 116.46562434837298 39.90163965597071, 116.46544671601598 39.90163506868203)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252220,"MULTIPOLYGON (((116.46611957287101 39.90163274619787, 116.46600653266404 39.901628329311635, 116.46600652180899 39.90171474500739, 116.46611417911703 39.90171914750833, 116.46611957287101 39.90163274619787)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252250,"MULTIPOLYGON (((116.448452511392 39.901713048095004, 116.448092081146 39.90170403455531, 116.44809207334299 39.901765759958586, 116.44845250358998 39.901774773491, 116.448452511392 39.901713048095004)))","6",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
252269,"MULTIPOLYGON (((116.44882369343203 39.901824965166966, 116.448823699673 39.90177558488977, 116.44849016038303 39.901778970622175, 116.44849015466103 39.90182423587496, 116.44882369343203 39.901824965166966)))","6",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
252273,"MULTIPOLYGON (((116.449329389496 39.901830192915604, 116.449329396256 39.90177669761701, 116.44896895134795 39.90178001866276, 116.44896894510796 39.90182939893712, 116.449329389496 39.901830192915604)))","6",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
252275,"MULTIPOLYGON (((116.45110479591796 39.90178478507642, 116.45065286591796 39.901767304160686, 116.45065285916097 39.90182079946878, 116.45109940949004 39.901834153159555, 116.45110479591796 39.90178478507642)))","6",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
252284,"MULTIPOLYGON (((116.453692790711 39.90185659442653, 116.45369279953799 39.9017866390446, 116.45378427212003 39.901786853781545, 116.45378429133098 39.9016345977066, 116.45342378357604 39.90163375286169, 116.45342376436199 39.901786008936725, 116.453563662312 39.9017863363184, 116.45356903418998 39.90185630430376, 116.453692790711 39.90185659442653)))","6",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
252313,"MULTIPOLYGON (((116.45304711297501 39.90183862579071, 116.45265433479197 39.90181713922689, 116.45264356284997 39.90190352974324, 116.45304710154905 39.90192915620179, 116.45311166829798 39.90193342149977, 116.45311706033696 39.901842903623375, 116.45304711297501 39.90183862579071)))","6",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
252389,"MULTIPOLYGON (((116.465968822001 39.90187101543874, 116.46591499687895 39.90184206668921, 116.46575348786604 39.90202681207966, 116.46580731326901 39.90205164554899, 116.465968822001 39.90187101543874)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252415,"MULTIPOLYGON (((116.464477765889 39.90210161777437, 116.46447777157903 39.90205635267834, 116.46406869111601 39.90206350689414, 116.46395027428403 39.90206319620782, 116.46395026859302 39.9021084612986, 116.46406868542599 39.90210877198493, 116.464477765889 39.90210161777437)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
252726,"MULTIPOLYGON (((116.46525820780995 39.9025151805297, 116.46502136758998 39.90250632300627, 116.46484911366598 39.902559362168134, 116.46484372474804 39.90260872768754, 116.46438080684403 39.90266923132351, 116.46414396731302 39.902701528330624, 116.46413857695002 39.902763238740825, 116.46526355593998 39.90279089811953, 116.46525820780995 39.9025151805297)))","6",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
307429,"MULTIPOLYGON (((116.45333427059998 39.88610989879928, 116.45333427890499 39.886044043532266, 116.45354412523996 39.88604453424818, 116.45354413977296 39.88592928738137, 116.45304912085102 39.88592401598721, 116.45280699517701 39.88592345356492, 116.45280700244498 39.885865830056645, 116.452581020512 39.88586530676004, 116.45258097897704 39.886194583308914, 116.45304908607004 39.886199784974586, 116.45333425918103 39.88620044968972, 116.45333427059998 39.88610989879928)))","60",635.0,垂杨柳东里社区,双井街道,朝阳区,劲松,5637.267100513695,0.269171580056667
307484,"MULTIPOLYGON (((116.48060843912498 39.89246331619307, 116.48029075755299 39.89246239208144, 116.48029073648895 39.89263113069164, 116.48060841806299 39.89263205480327, 116.48100148345095 39.89263319971934, 116.48100688846597 39.89246859238527, 116.48060843912498 39.89246331619307)))","60",90604.0,茂兴社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
307485,"MULTIPOLYGON (((116.48195456058603 39.89247135943142, 116.48121688308598 39.89246920473979, 116.481216862544 39.89263382776913, 116.48194915500703 39.89264008228382, 116.48195456058603 39.89247135943142)))","60",90604.0,茂兴社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
307492,"MULTIPOLYGON (((116.44380073355396 39.89282247634198, 116.44353183380296 39.89262438773984, 116.44340812951198 39.892624139422296, 116.442031293806 39.8926214129421, 116.44174625661704 39.89262085711951, 116.44174623369102 39.892801941786416, 116.44203127140302 39.89279838205346, 116.44340810815999 39.89279287742187, 116.44341348659297 39.892792888206934, 116.44364473909901 39.89296209053472, 116.44380073355396 39.89282247634198)))","60",90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
307516,"MULTIPOLYGON (((116.45464071765701 39.8947106714467, 116.45456542744898 39.89437302543413, 116.45442552222603 39.89438915568806, 116.45421028492001 39.894413339449365, 116.45428019847397 39.89470981731749, 116.45431246489204 39.89485804947062, 116.45442546409804 39.894850086003665, 116.45466760721702 39.89483008311321, 116.45464071765701 39.8947106714467)))","60",643.0,富力社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
307528,"MULTIPOLYGON (((116.47296259102002 39.89547455686971, 116.47296260132805 39.89539224879309, 116.47305950925498 39.89539252064123, 116.473059519563 39.89531021246709, 116.472370400702 39.895308282802745, 116.47237039090699 39.89538647557038, 116.47233808870101 39.89538638531787, 116.472251949592 39.895386144733074, 116.47225193876601 39.8954725682162, 116.47233807787599 39.895472808800996, 116.47296259102002 39.89547455686971)))","60",641.0,大望社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
307529,"MULTIPOLYGON (((116.45637875308202 39.89516342472211, 116.456055879458 39.895162643221376, 116.456061219157 39.89549188882824, 116.45638409336703 39.89548855498073, 116.45637875308202 39.89516342472211)))","60",90602.0,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
307530,"MULTIPOLYGON (((116.47393167408804 39.89551432098748, 116.47393168387603 39.895436128358845, 116.474055513076 39.895436477728175, 116.47405552337895 39.89535416960288, 116.47371633975696 39.895353213226215, 116.47333408789605 39.895352137659295, 116.47333407758998 39.89543444578459, 116.47323716912703 39.89543417349022, 116.47323715933602 39.89551236611886, 116.47371631966396 39.895513713980236, 116.47393167408804 39.89551432098748)))","60",641.0,大望社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
307531,"MULTIPOLYGON (((116.47494385121095 39.895521299241366, 116.47494385739002 39.8954719144365, 116.47494386151001 39.89543899121377, 116.47500308526 39.89543915921743, 116.47503538915103 39.89543925087842, 116.47503539584604 39.89538575060816, 116.47503539996495 39.89535282734449, 116.47432471882 39.895350814541324, 116.47431931893999 39.89547837688308, 116.47423317642199 39.89547813345362, 116.474233171271 39.895519287455166, 116.47491154737304 39.89552120762576, 116.47494385121095 39.895521299241366)))","60",641.0,大望社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
307534,"MULTIPOLYGON (((116.47580528711596 39.89557724833188, 116.475805297412 39.895494940367705, 116.475859138011 39.89549509379342, 116.47586453236903 39.8954128010766, 116.47521306501004 39.895406832060836, 116.475180761015 39.89540674031209, 116.47518075432097 39.89546024056654, 116.475180749687 39.89549727918014, 116.47512152574498 39.895497111015544, 116.47512151596098 39.89557530357917, 116.47580528711596 39.89557724833188)))","60",641.0,大望社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
307537,"MULTIPOLYGON (((116.446409100973 39.895745730653935, 116.44641449312799 39.89564285739247, 116.44616167412296 39.89564644022952, 116.44526876086496 39.89566103860598, 116.44527412933303 39.89574335742672, 116.44527412412698 39.895784511230104, 116.446161658511 39.89576990174218, 116.44640909889199 39.895762192178076, 116.446409100973 39.895745730653935)))","60",90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
307544,"MULTIPOLYGON (((116.445343979914 39.89633611476593, 116.44534936245499 39.89630731848937, 116.44590339558103 39.89630847284527, 116.445903410675 39.89618912764568, 116.44534399917397 39.896183846779536, 116.44534399553102 39.89621265426198, 116.444806112802 39.8962074285582, 116.44480611176095 39.89621565926569, 116.44480609718302 39.896330889069525, 116.445343979914 39.89633611476593)))","60",90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
307544,"MULTIPOLYGON (((116.445343979914 39.89633611476593, 116.44534936245499 39.89630731848937, 116.44590339558103 39.89630847284527, 116.445903410675 39.89618912764568, 116.44534399917397 39.896183846779536, 116.44534399553102 39.89621265426198, 116.444806112802 39.8962074285582, 116.44480611176095 39.89621565926569, 116.44480609718302 39.896330889069525, 116.445343979914 39.89633611476593)))","60",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
307548,"MULTIPOLYGON (((116.47509447654103 39.89652999242164, 116.474663759078 39.896528771205624, 116.47466374259696 39.89666046193674, 116.47509446006302 39.89666168315258, 116.47592898467101 39.89666405726753, 116.47592900114397 39.89653236653659, 116.47509447654103 39.89652999242164)))","60",641.0,大望社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
307552,"MULTIPOLYGON (((116.453558838743 39.89737076196203, 116.45355884912705 39.89728845618863, 116.453505042156 39.89728833021056, 116.45350504994398 39.89722660081661, 116.453257538775 39.89723013774789, 116.45325752994802 39.89730009771957, 116.45314991734696 39.897299846840696, 116.45314992565498 39.89723400216352, 116.453047694094 39.89723376415711, 116.452880895567 39.897237491814046, 116.45288088673895 39.89730745177738, 116.452880876872 39.89738564224126, 116.45304767539899 39.897381914593204, 116.453558838743 39.89737076196203)))","60",643.0,富力社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
307553,"MULTIPOLYGON (((116.45275714757 39.8972001671093, 116.45229442541296 39.897199097994985, 116.45229978144299 39.89739252904199, 116.45275712368004 39.89738947047801, 116.45275713406703 39.89730716472886, 116.45275714757 39.8972001671093)))","60",643.0,富力社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
307560,"MULTIPOLYGON (((116.47635421755405 39.89754594659478, 116.476354230421 39.89744306453671, 116.47621424376203 39.89744266471058, 116.47609039784797 39.897536962752845, 116.47509435089097 39.89753412794233, 116.47484668792004 39.897533425393284, 116.47484128953501 39.89764863786911, 116.47509433647201 39.89764935568052, 116.47621960160704 39.89765255932036, 116.47635421755405 39.89754594659478)))","60",641.0,大望社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
307563,"MULTIPOLYGON (((116.45782602890698 39.897702015656456, 116.45782604964496 39.897537404773665, 116.457304045372 39.89754023671777, 116.457309419546 39.897597863759216, 116.45730940606497 39.89770486078237, 116.45782602890698 39.897702015656456)))","60",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
310380,"MULTIPOLYGON (((116.43926234268605 39.88796127905683, 116.43907951300096 39.88795270938297, 116.43903644314501 39.888355981357364, 116.43902028871203 39.88853293156474, 116.43919774154703 39.8885332591975, 116.43921927349996 39.88835631904937, 116.43922466183596 39.8882698967723, 116.43924619381696 39.888092955976774, 116.43926234268605 39.88796127905683)))","66",637.0,广和里社区,双井街道,朝阳区,劲松,4859.430144353627,0.274446675275445
310390,"MULTIPOLYGON (((116.45479716484502 39.8915379627242, 116.454802588344 39.89120049291486, 116.454673445841 39.89120018589281, 116.45467342612201 39.89135658047738, 116.45442590522997 39.89135187776139, 116.45421605189898 39.89135138145732, 116.45421602854505 39.89153658512714, 116.454425881877 39.89153708143121, 116.45479716484502 39.8915379627242)))","66",639.0,广外南社区,双井街道,朝阳区,劲松,5464.015861979464,0.108659615719795
310415,"MULTIPOLYGON (((116.47045406023898 39.89356211935549, 116.47045408242202 39.893385152020215, 116.46979191925897 39.89338744430382, 116.46979189707103 39.8935644116287, 116.47045406023898 39.89356211935549)))","66",645.0,九龙南社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
310424,"MULTIPOLYGON (((116.468042156393 39.89494654980452, 116.46804217136902 39.89482720217763, 116.46692248705398 39.89483652457622, 116.466922472072 39.894955872181974, 116.468042156393 39.89494654980452)))","66",645.0,九龙南社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
310425,"MULTIPOLYGON (((116.46938796941198 39.8949584492726, 116.46938798334696 39.89484733253652, 116.46851050652296 39.89485316733921, 116.46851049258301 39.89496428406232, 116.46938796941198 39.8949584492726)))","66",645.0,九龙南社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
310432,"MULTIPOLYGON (((116.45676620112704 39.89520552062096, 116.457180567712 39.895198301639994, 116.45721823760498 39.895198393866394, 116.45721823812296 39.89519427845083, 116.457218256789 39.89504612333093, 116.45718058637804 39.89505014652879, 116.45676083898395 39.89505323699454, 116.45676620112704 39.89520552062096)))","66",90602.0,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
310438,"MULTIPOLYGON (((116.45814916873299 39.8957480338402, 116.458149186875 39.89560399528738, 116.45739039109004 39.895614471688994, 116.457395754393 39.89575852342078, 116.45814916873299 39.8957480338402)))","66",90602.0,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
310485,"MULTIPOLYGON (((116.44799573615303 39.89785616632966, 116.44799573719398 39.89784793581561, 116.44764069125999 39.8978553999579, 116.447646051441 39.898007675871284, 116.44799571742801 39.89800431541519, 116.44799573147198 39.89789320363071, 116.44799573615303 39.89785616632966)))","66",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
310514,"MULTIPOLYGON (((116.46077511112895 39.898836978902246, 116.46047909950698 39.89883622689632, 116.46033915476603 39.89893875212587, 116.46029071232202 39.89897566620113, 116.460296076682 39.89911559621742, 116.46057593999302 39.8991204210035, 116.46078585711501 39.89898103815424, 116.46078048023705 39.898939872529105, 116.46077511112895 39.898836978902246)))","66",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
313363,"MULTIPOLYGON (((116.44011251399603 39.883813974889094, 116.43998345271001 39.8838054998582, 116.43992963423705 39.88414291714493, 116.43986504984801 39.884566749670896, 116.43933260188699 39.885174928414706, 116.43937561864604 39.88519558826649, 116.43943476624699 39.885228626170544, 116.43946165764001 39.885195748128744, 116.43998872918597 39.88460402621248, 116.44006407384005 39.88414316986358, 116.44010712960905 39.88386747385773, 116.44011251399603 39.883813974889094)))","72",637.0,广和里社区,双井街道,朝阳区,劲松,4859.430144353627,0.274446675275445
313363,"MULTIPOLYGON (((116.44011251399603 39.883813974889094, 116.43998345271001 39.8838054998582, 116.43992963423705 39.88414291714493, 116.43986504984801 39.884566749670896, 116.43933260188699 39.885174928414706, 116.43937561864604 39.88519558826649, 116.43943476624699 39.885228626170544, 116.43946165764001 39.885195748128744, 116.43998872918597 39.88460402621248, 116.44006407384005 39.88414316986358, 116.44010712960905 39.88386747385773, 116.44011251399603 39.883813974889094)))","72",90200.0,和平村一社区,双井街道,朝阳区,劲松,4899.256316652449,0.101328841447294
313413,"MULTIPOLYGON (((116.448367679168 39.89188959360186, 116.44836769268802 39.89178258765971, 116.44753924857197 39.89179314256022, 116.446818418515 39.891799833456325, 116.446818404989 39.891906839367124, 116.447539235049 39.89190014848354, 116.448367679168 39.89188959360186)))","72",639.0,广外南社区,双井街道,朝阳区,劲松,5464.015861979464,0.108659615719795
313416,"MULTIPOLYGON (((116.46046905332 39.893132297768545, 116.46046906937302 39.893004715970086, 116.46037757549503 39.89300448401572, 116.46037758015504 39.8929674440949, 116.46023226690099 39.89296707614443, 116.460232259132 39.89302880933481, 116.460049273038 39.893028346773974, 116.460049280289 39.89297072913132, 116.45993626000804 39.89297044387044, 116.45990396857505 39.892970362429004, 116.45989857786698 39.89304031313219, 116.45970483001598 39.89303982508819, 116.45970483830402 39.89297397636154, 116.459559528222 39.89297361097994, 116.45955952459504 39.89300241980549, 116.45950570622199 39.8930022846211, 116.45950569068002 39.89312575088151, 116.45993623980704 39.89313095004199, 116.46046905332 39.893132297768545)))","72",90602.0,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313423,"MULTIPOLYGON (((116.45777813120597 39.89344657971284, 116.457223839898 39.89344521799428, 116.457223821752 39.89358926101472, 116.45777273154303 39.89359060947153, 116.45777812809601 39.893471272823234, 116.45777813120597 39.89344657971284)))","72",90602.0,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313426,"MULTIPOLYGON (((116.45993618179504 39.89359188878321, 116.459419523456 39.89358647351551, 116.45941951309504 39.8936687836885, 116.45941950739605 39.89371405424212, 116.45993616625503 39.89371535399877, 116.46005995039903 39.89371566644484, 116.46005995609599 39.893670395891135, 116.46005996541902 39.89359631673988, 116.45993618179504 39.89359188878321)))","72",90602.0,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313428,"MULTIPOLYGON (((116.46187370440602 39.89379025338058, 116.46269181587898 39.893784134861114, 116.46281561066895 39.893784455945784, 116.46281562412202 39.89367745286712, 116.46281562877901 39.89364041330148, 116.46274565775501 39.89364023177291, 116.46269183399001 39.89364009221672, 116.46197060295502 39.89364646004956, 116.46187372252201 39.89364621075307, 116.46187371889896 39.89367501930248, 116.46187370440602 39.89379025338058)))","72",90603.0,九龙山社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313430,"MULTIPOLYGON (((116.45955397905101 39.89430290655436, 116.459553994075 39.89418355785952, 116.45909115923796 39.89418239786538, 116.45909116493705 39.894137127617114, 116.45855837550803 39.894135799403934, 116.45830005627403 39.89413927367458, 116.45830004176199 39.89425450696904, 116.45855836047899 39.894255148176576, 116.459091150429 39.89425236091833, 116.45909114369297 39.894305862028894, 116.45955397905101 39.89430290655436)))","72",90602.0,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313435,"MULTIPOLYGON (((116.457455128236 39.894347078285435, 116.457304448246 39.894342593152366, 116.457299019632 39.894717086362675, 116.45729901859497 39.89472531725003, 116.45744969907798 39.89472568689434, 116.45744970011502 39.894717456006994, 116.457455128236 39.894347078285435)))","72",90602.0,东柏街社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313443,"MULTIPOLYGON (((116.466373342618 39.89548117224151, 116.46636798810401 39.89525481046454, 116.46617420247203 39.895258407535806, 116.46617956832503 39.89539423042359, 116.46544749871299 39.895404625855925, 116.465259100699 39.895408241158826, 116.46525908467405 39.89553581856942, 116.46544748268902 39.89553220327398, 116.46619031760304 39.89552595203809, 116.466190322771 39.89548479805298, 116.466373342618 39.89548117224151)))","72",645.0,九龙南社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313444,"MULTIPOLYGON (((116.46396185931003 39.89554062785474, 116.46395649380501 39.895404805535485, 116.46309529134899 39.89541490209614, 116.46308989235503 39.89554658087567, 116.46396185931003 39.89554062785474)))","72",645.0,九龙南社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313445,"MULTIPOLYGON (((116.46513527700202 39.895568413533034, 116.46512991234397 39.89542436031044, 116.46410720256205 39.89543400885489, 116.46411794965601 39.895578076060524, 116.46513527700202 39.895568413533034)))","72",645.0,九龙南社区,双井街道,朝阳区,"大望路,双井",6343.206583190578,0.575663360485077
313449,"MULTIPOLYGON (((116.443273302964 39.8955170528273, 116.44295598170105 39.89549995832132, 116.44298290406601 39.89525720304677, 116.44277315177101 39.89524444023809, 116.44274622653501 39.89551188813463, 116.44222454401499 39.895482051710275, 116.44220838874897 39.89564663572718, 116.44325176541297 39.8957063177021, 116.443273302964 39.8955170528273)))","72",90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
313457,"MULTIPOLYGON (((116.442934379344 39.89620364464697, 116.442934398618 39.89605137638062, 116.442746158292 39.89605100278631, 116.44274078679302 39.89599749239073, 116.44219220952799 39.896000526457144, 116.44219218920797 39.8961610255453, 116.44273000993797 39.89615797018098, 116.442730004207 39.89620323909023, 116.442934379344 39.89620364464697)))","72",90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
313457,"MULTIPOLYGON (((116.442934379344 39.89620364464697, 116.442934398618 39.89605137638062, 116.442746158292 39.89605100278631, 116.44274078679302 39.89599749239073, 116.44219220952799 39.896000526457144, 116.44219218920797 39.8961610255453, 116.44273000993797 39.89615797018098, 116.442730004207 39.89620323909023, 116.442934379344 39.89620364464697)))","72",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
313458,"MULTIPOLYGON (((116.44381104900796 39.896312400512706, 116.443811068277 39.89616013248092, 116.44361744149296 39.89616385746604, 116.443617448785 39.8961062424515, 116.44340768838101 39.896109936427564, 116.44306884968499 39.8961092590789, 116.44306882937003 39.89626975791978, 116.44340766858903 39.89626631991808, 116.44360667150798 39.89626671965387, 116.44360666525805 39.896316103841016, 116.44381104900796 39.896312400512706)))","72",90600.0,富力西社区,双井街道,朝阳区,双井,5101.484808675549,0.580827236553192
313458,"MULTIPOLYGON (((116.44381104900796 39.896312400512706, 116.443811068277 39.89616013248092, 116.44361744149296 39.89616385746604, 116.443617448785 39.8961062424515, 116.44340768838101 39.896109936427564, 116.44306884968499 39.8961092590789, 116.44306882937003 39.89626975791978, 116.44340766858903 39.89626631991808, 116.44360667150798 39.89626671965387, 116.44360666525805 39.896316103841016, 116.44381104900796 39.896312400512706)))","72",644.0,光环社区,双井街道,朝阳区,"CBD,双井",4972.451476149643,0.648177794464111
313465,"MULTIPOLYGON (((116.47632735054499 39.89711787932, 116.47632738091198 39.896875075922615, 116.47633279950298 39.89659936438341, 116.47611743563802 39.89659874944971, 116.47611740115005 39.89687447637047, 116.47611198669397 39.89711726440317, 116.47630043053503 39.89711368711422, 116.47632735054499 39.89711787932)))","72",641.0,大望社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
313467,"MULTIPOLYGON (((116.47591815578905 39.89714963398139, 116.47591278922398 39.897009698200115, 116.47509441526205 39.89701971606621, 116.47500288699904 39.897023571628836, 116.47500825604504 39.89714293079201, 116.47500825449997 39.897155276699685, 116.475094398268 39.897155521171506, 116.47591815578905 39.89714963398139)))","72",641.0,大望社区,双井街道,朝阳区,大望路,7198.526203386679,0.352545471326828
313473,"MULTIPOLYGON (((116.456195581868 39.89682147489944, 116.45619022139398 39.896656848918234, 116.45605569064104 39.89666063898596, 116.456061051608 39.896821149617594, 116.45607174138098 39.8973973179096, 116.456206272215 39.897393527947926, 116.456195581868 39.89682147489944)))","72",90601.0,黄木厂社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
313484,"MULTIPOLYGON (((116.46306259366798 39.89862064338323, 116.46301955389403 39.89846415311058, 116.46269122025899 39.89852091381889, 116.46240056663898 39.89857365927428, 116.46185695567597 39.898576372865406, 116.46185155273201 39.898740967468505, 116.46243284094504 39.89873012080929, 116.46269119955804 39.89868552239917, 116.46306259366798 39.89862064338323)))","72",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
313487,"MULTIPOLYGON (((116.46179234611898 39.89875727609132, 116.46180314681203 39.898469238793034, 116.461334894828 39.898480383670766, 116.46132947591602 39.89877255001877, 116.46179234611898 39.89875727609132)))","72",640.0,九龙社区,双井街道,朝阳区,"CBD,双井",6187.598181156298,0.967865432794213
